ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,UltimateSource,Source,Pages
semi1264-1,Wuaussirau,semi1264,Semimi,etz,Papunesia,-3.71553,134.454,Mairasic,,Ray1912,pp.340-341
semp1241-1,Sémpan,semp1241,Sempan,xse,Papunesia,-5.17582,137.588,Nuclear Trans New Guinea,,Galis1955,p.167
sene1263-1,Sene,sene1263,Sene,sej,Papunesia,-6.3859,147.807,Nuclear Trans New Guinea,,Smith1988,p.80
seng1281-1,A Kinum and Apui,seng1281,Sengseng,ssz,Papunesia,-6.16474,149.784,Austronesian,,Chinnery1928,p.99
seng1281-2,Pasismauna (Sengseng dialect),seng1281,Sengseng,ssz,Papunesia,-6.16474,149.784,Austronesian,"Wakefield and Whitacre, SIL Word List, 1980. Village: Onebio.",Lean1985Vol04,p.59
seng1285-1,Tami-groep Tabu,seng1285,Senggi,snu,Papunesia,-3.41983,140.77,Border,,Galis1955,p.163
sepa1241-1,Sepa,sepa1241,Sepa (Papua New Guinea),spe,Papunesia,-4.27,144.965,Austronesian,,Laycock1976,p.416
sepa1241-2,Sepa (from CSQs),sepa1241,Sepa (Papua New Guinea),spe,Papunesia,-4.27,144.965,Austronesian,"2 CSQs. Villages: Sepa, Wanam.",LeanMadang,p.8
sepa1241-3,Sepa (Sepa village),sepa1241,Sepa (Papua New Guinea),spe,Papunesia,-4.27,144.965,Austronesian,SIL Word List (1980). Village: Sepa.,LeanMadang,p.8
sepa1242-1,Sepa (Seram),sepa1242,Sepa (Indonesia),spb,Papunesia,-3.36682,129.243,Austronesian,,Stokhof1981Vol3.1,p.96
sepa1242-2,Sepa (Taluti) Seram,sepa1242,Sepa (Indonesia),spb,Papunesia,-3.36682,129.243,Austronesian,,Stokhof1981Vol3.1,p.112
sepa1242-3,Tamilouw (Taluti) Seram,sepa1242,Sepa (Indonesia),spb,Papunesia,-3.36682,129.243,Austronesian,,Stokhof1981Vol3.1,pp.127-128
sepe1240-1,Akukem,sepe1240,Sepen,spm,Papunesia,-4.22789,144.809,Lower Sepik-Ramu,,Daniels2010,p.96
sepe1240-2,Sepen,sepe1240,Sepen,spm,Papunesia,-4.22789,144.809,Lower Sepik-Ramu,,Zgraggen1972,pp.215-219
sera1260-1,Sera,sera1260,Sera,sry,Papunesia,-2.9854,141.951,Austronesian,,Laycock1970D01,p.94
sera1260-2,Sera,sera1260,Sera,sry,Papunesia,-2.9854,141.951,Austronesian,,Laycock1976,p.416
seru1244-1,Serui-Laut,seru1244,Serui-Laut,seu,Papunesia,-1.87766,136.252,Austronesian,,Galis1955,p.141
seru1246-1,Murut Serudong,seru1246,Serudung Murut,srk,Papunesia,4.39954,117.279,Austronesian,,Lobel2016,pp.234-239
seta1245-1,Seta,seta1245,Seta,stf,Papunesia,-3.42155,141.748,Nuclear Torricelli,,Laycock1967C07,p.39
seti1248-1,Seti,seti1248,Seti,sbi,Papunesia,-3.45521,141.827,Nuclear Torricelli,,Laycock1967C07,p.39
sial1240-1,Pong,sial1240,Sialum,slw,Papunesia,-6.07688,147.574,Nuclear Trans New Guinea,,Ray1919,p.329
sial1240-2,Sialum,sial1240,Sialum,slw,Papunesia,-6.07688,147.574,Nuclear Trans New Guinea,,Smith1988,p.85
sian1254-1,Siang,sian1254,Siang,sya,Papunesia,-0.38398,114.693,Austronesian,,Ray1913,"pp.59, 62"
sian1255-1,Sian (Sihan),sian1255,Sihan,spg,Papunesia,2.66154,113.843,Austronesian,,Sandin1985,p.71
sian1257-1,Siane,sian1257,Siane,snp,Papunesia,-6.13188,145.247,Nuclear Trans New Guinea,,Scott1978,"pp.181, 182, 188, 193, 194"
sian1257-2,Siane (Chimbu Province),sian1257,Siane,snp,Papunesia,-6.13188,145.247,Nuclear Trans New Guinea,"5 CSQs. Villages: Runugu (3), Opairo, Korou (Chimbu P.).",Lean1986Vol08,p.19
sian1257-3,Siane (Eastern Highlands Province),sian1257,Siane,snp,Papunesia,-6.13188,145.247,Nuclear Trans New Guinea,"4 CSQs. Villages: Mangiro (2), Lende, Korepa (E.H.P.).",Lean1986Vol08,p.19
sian1257-4,Siane (Nonabalo village),sian1257,Siane,snp,Papunesia,-6.13188,145.247,Nuclear Trans New Guinea,S.I.L word list (1962). Village: Nonabalo.,Lean1986Vol08,p.19
siar1238-1,Siar,siar1238,Siar-Lak,sjr,Papunesia,-4.62059,152.892,Austronesian,1 CSQ. Village: Matkamlagir.,Lean1985Vol01,p.58
siaw1243-1,Musan,siaw1243,Siawi,mmp,Papunesia,-4.05312,141.42,Amto-Musan,,Conrad1975,pp.21-24
siaw1243-2,Musian,siaw1243,Siawi,mmp,Papunesia,-4.05312,141.42,Amto-Musan,SIL Word List (undated). Village: Seiawi. ,LeanSandaun,p.29
sibe1248-1,Nagovisi,sibe1248,Sibe (Nasioi),nco,Papunesia,-6.43149,155.412,South Bougainville,"5 CSQs. Villages: Momoganali, Sianeki, Panam.",Lean1985Vol03,p.64
sibe1248-2,Nagovisi (Turuba village),sibe1248,Sibe (Nasioi),nco,Papunesia,-6.43149,155.412,South Bougainville,SIL Word List (1975). Village: Turuba.,LeanBougainville,p.9
sibu1258-1,Siduan,sibu1258,Sibu Melanau,sdx,Papunesia,2.26758,111.763,Austronesian,,Ray1913,"pp.58, 61"
sika1262-1,Sikka (Central Flores),sika1262,Sika,ski,Papunesia,-8.67302,122.38,Austronesian,,Stokhof1983Vol6,p.249
sika1262-2,Sikka (Flores),sika1262,Sika,ski,Papunesia,-8.67302,122.38,Austronesian,,Stokhof1983Vol6,p.213
sika1263-1,Tori,sika1263,Sikaritai,tty,Papunesia,-2.80285,138.287,Lakes Plain,,Galis1955,p.143
siku1242-1,Salang and Sigulè (from van der Linde),siku1242,Sikule,skh,Papunesia,2.69113,95.9636,Austronesian,,Stokhof1987Vol10.3,pp.54-55
siku1242-2,Sigulei and Salang (from Hotz),siku1242,Sikule,skh,Papunesia,2.69113,95.9636,Austronesian,,Stokhof1987Vol10.3,p.69
sile1255-1,Sirva,sile1255,Sirva,sbq,Papunesia,-4.98243,145.225,Nuclear Trans New Guinea,,Daniels2015,p.680
sili1247-1,Siliput,sili1247,Siliput,mkc,Papunesia,-3.60838,142.397,Nuclear Torricelli,SIL Word List (1980). Village: Seleput. ,LeanSandaun,p.34
sili1247-2,Siliput,sili1247,Siliput,mkc,Papunesia,-3.60838,142.397,Nuclear Torricelli,,Laycock1967C09,p.52
simb1255-1,Simbari,simb1255,Simbari,smb,Papunesia,-7.02259,145.603,Angan,[unknown],Lean1986Vol11,"pp.40, 60"
sime1241-1,Lêkon,sime1241,Simeulue,smr,Papunesia,2.50288,96.2757,Austronesian,,Stokhof1987Vol10.3,pp.40-41
sime1241-2,"Seumalur, Tapah area, Seumalur Besar",sime1241,Simeulue,smr,Papunesia,2.50288,96.2757,Austronesian,,Stokhof1987Vol10.3,p.100
sime1241-3,Tapah,sime1241,Simeulue,smr,Papunesia,2.50288,96.2757,Austronesian,,Stokhof1987Vol10.3,pp.26-27
sime1242-1,Nasioi (Korpei sub-dialect),sime1242,Simeku,smz,Papunesia,-6.23022,155.423,South Bougainville,"2 CSQs. Villages: Borumai, Sirobai.",Lean1985Vol03,p.53
sina1266-1,Sinagoro (Balawaia dialect),sina1266,Sinaugoro,snc,Papunesia,-9.79791,147.861,Austronesian,4 CSQs.,Lean1986Vol07,p.70
sina1266-2,Sinagoro (Taboro dialect),sina1266,Sinaugoro,snc,Papunesia,-9.79791,147.861,Austronesian,4 CSQs.,Lean1986Vol07,p.70
sina1269-1,Galu,sina1269,Galu,siu,Papunesia,-3.42446,142.367,Nuclear Torricelli,,Laycock1967C10,p.69
sina1271-1,Chimbu (Sinasina dialect: from CSQs),sina1271,Sinasina,sst,Papunesia,-6.08728,145.032,Nuclear Trans New Guinea,19 CSQs.,Lean1986Vol09,p.65
sina1271-2,Chimbu (Sinasina dialect: Sinasina village),sina1271,Sinasina,sst,Papunesia,-6.08728,145.032,Nuclear Trans New Guinea,S.I.L word list (1975). Village: Sinasina.,Lean1986Vol09,p.65
sins1241-1,Kou (Asas Village),sins1241,Kou,snz,Papunesia,-5.64336,145.599,Nuclear Trans New Guinea,,AnonymousRamuA,"pp.2, 6"
sins1241-2,Kou (Koroba Village),sins1241,Kou,snz,Papunesia,-5.64336,145.599,Nuclear Trans New Guinea,,AnonymousRamuB,"pp.2, 6"
sioo1240-1,Sio,sioo1240,Sio,xsi,Papunesia,-5.96037,147.353,Austronesian,,Smith1988,pp.62-63
sioo1240-2,Sio (from CSQ),sioo1240,Sio,xsi,Papunesia,-5.96037,147.353,Austronesian,1 CSQ. Village: Sio,LeanMorobe,p.20
sioo1240-3,Sio (from SIL word list),sioo1240,Sio,xsi,Papunesia,-5.96037,147.353,Austronesian,SIL Word List (1975). Village: Sio 1.,LeanMorobe,pp.19-20
siro1249-1,Maragum,siro1249,Siroi,ssd,Papunesia,-5.52893,145.994,Nuclear Trans New Guinea,,Ray1919,p.329
siro1249-2,Rumba,siro1249,Siroi,ssd,Papunesia,-5.52893,145.994,Nuclear Trans New Guinea,,Ray1919,p.329
siro1249-3,Siroi,siro1249,Siroi,ssd,Papunesia,-5.52893,145.994,Nuclear Trans New Guinea,SIL Word List (undated). Village: Kumisanger.,LeanMadang,p.70
sisi1250-1,Sisiqa,sisi1250,Sisiqa,,Papunesia,-7,156.83,Austronesian,,Ross2002,p.459
siss1243-1,Sissano,siss1243,Sissano,sso,Papunesia,-3.01976,142.049,Austronesian,"4 CSQs. Villages: Arop (2), Malol, Sissano.",LeanSandaun,p.8
siss1243-2,Sissano,siss1243,Sissano,sso,Papunesia,-3.01976,142.049,Austronesian,,Laycock1970D01,p.81
siss1243-3,Sissano,siss1243,Sissano,sso,Papunesia,-3.01976,142.049,Austronesian,,Laycock1976,p.416
siss1243-4,Sissano,siss1243,Sissano,sso,Papunesia,-3.01976,142.049,Austronesian,,Ray1919,p.328
siwa1245-1,Siwai,siwa1245,Siwai,siw,Papunesia,-6.6429,155.452,South Bougainville,"15 CSQs. Villages: Kunu, Naronai, Maisua, Kaparo, Usokoli, Kumuki, Kakatokori, Maisua, Haisi, Koropo, Purikon.",Lean1985Vol03,p.67
sobe1238-1,Sarmi,sobe1238,Sobei,sob,Papunesia,-1.86998,138.75,Austronesian,,Stokhof1983Vol5.2,p.64
sobe1238-2,Sobei-groep Sarmi,sobe1238,Sobei,sob,Papunesia,-1.86998,138.75,Austronesian,,Galis1955,p.142
solo1257-1,Solos,solo1257,Solos,sol,Papunesia,-5.41042,154.624,Austronesian,"4 CSQs. Villages: Tung, Kohino, Hapan, Nova.",Lean1985Vol03,p.29
solo1258-1,Arawe (‘Arove’),solo1258,Solong,aaw,Papunesia,-5.86129,148.825,Austronesian,"Wakefield and Whitacre, Word List (1980). Village: Sauren.",Lean1985Vol04,p.86
solo1258-2,Arawe (Palingmete village),solo1258,Solong,aaw,Papunesia,-5.86129,148.825,Austronesian,1 IMP. Village: Palingmete (Pililo Island).,Lean1985Vol04,p.88
solo1258-3,Arawe (Pililo village),solo1258,Solong,aaw,Papunesia,-5.86129,148.825,Austronesian,1 IMP. Village: Pililo (Pililo Island).,Lean1985Vol04,p.88
somm1240-1,Som,somm1240,Som,smc,Papunesia,-6.07366,146.651,Nuclear Trans New Guinea,,Smith1988,p.97
sopp1247-1,Usino (from CSQ),sopp1247,Sop,urw,Papunesia,-5.49605,145.361,Nuclear Trans New Guinea,1 CSQ.,LeanMadang,p.55
sopp1247-2,"Usino (from SIL word list, 1969)",sopp1247,Sop,urw,Papunesia,-5.49605,145.361,Nuclear Trans New Guinea,SIL Word List (1969). Village: Usino.,LeanMadang,p.55
sopp1247-3,"Usino (from SIL word list, 1977)",sopp1247,Sop,urw,Papunesia,-5.49605,145.361,Nuclear Trans New Guinea,SIL Word List (1977). Village: Usino.,LeanMadang,p.55
sopp1247-4,Usino (Usino/Dakawo Village),sopp1247,Sop,urw,Papunesia,-5.49605,145.361,Nuclear Trans New Guinea,,AnonymousRamuB,"pp.2, 6"
sori1242-1,Sori,sori1242,Sori-Harengan,sbh,Papunesia,-1.98384,146.642,Austronesian,,Blust2021,"pp.24, 30, 31, 37"
sori1242-2,Sori-Harengan (Harengan dialect),sori1242,Sori-Harengan,sbh,Papunesia,-1.98384,146.642,Austronesian,1 CSQ. Harengan Island.,Lean1985Vol02,p.46
sori1242-3,Sori-Harengan (Sori dialect),sori1242,Sori-Harengan,sbh,Papunesia,-1.98384,146.642,Austronesian,1 CSQ. Village: Sori 1.,Lean1985Vol02,p.46
sosk1235-1,Kwongai (Sawos),sosk1235,Sos Kundi,sdk,Papunesia,-3.99024,143.396,Ndu,,Laycock1971D27,p.3804
sout2877-1,Dangal,sout2877,South Watut,mcy,Papunesia,-7.03751,146.409,Austronesian,,Smith1988,p.65
sout2877-2,Maralango,sout2877,South Watut,mcy,Papunesia,-7.03751,146.409,Austronesian,,Smith1988,p.65
sout2877-3,South Watut (‘Dangal’),sout2877,South Watut,mcy,Papunesia,-7.03751,146.409,Austronesian,SIL Word List (1965).,LeanMorobe,p.75
sout2877-4,South Watut (‘Maralango’),sout2877,South Watut,mcy,Papunesia,-7.03751,146.409,Austronesian,SIL Word List (1968).,LeanMorobe,p.75
sout2895-1,Fatakai (Nuaulu): Seram,sout2895,South Nuaulu,nxl,Papunesia,-3.23411,129.148,Austronesian,,Stokhof1981Vol3.2,p.79
sout2912-1,Viracnon (Bikol),sout2912,Coastal-Virac Bikol,bln,Papunesia,13.6989,124.29,Austronesian,,Meman1990,p.6
sout2916-1,Canipaan Palawan,sout2916,Southwest Palawano,plv,Papunesia,8.67624,117.36,Austronesian,,Thiessen1980,pp.72-78
sout2918-1,Sama Sitaŋkai,sout2918,Southern Sama,ssb,Papunesia,4.755836,119.483887,Austronesian,,Arnaud1998,pp.863-879 [word list item numbers]
sout2920-1,Betsimisaraka du Sud,sout2920,Southern Betsimisaraka Malagasy,bzc,Africa,-22.8,47.82,Austronesian,,Ruud1955,pp.47-48
sout2940-1,Kaôh,sout2940,South Muyu,kts,Papunesia,-6.01385,140.815,Nuclear Trans New Guinea,,Stokhof1982Vol5.1,pp.157-158
sout2940-2,Kati,sout2940,South Muyu,kts,Papunesia,-6.01385,140.815,Nuclear Trans New Guinea,,Galis1955,p.168
sout2941-1,Awju Sjiagha,sout2941,South Awyu,aws,Papunesia,-7.36301,139.538,Nuclear Trans New Guinea,,Galis1955,p.168
sout2941-2,Oser,sout2941,South Awyu,aws,Papunesia,-7.36301,139.538,Nuclear Trans New Guinea,,Galis1955,p.168
sout2941-3,South Awyu/Konebi (Jas),sout2941,South Awyu,aws,Papunesia,-7.36301,139.538,Nuclear Trans New Guinea,,Lebold2013,p.43
sout2941-4,South Awyu/Yeloba,sout2941,South Awyu,aws,Papunesia,-7.36301,139.538,Nuclear Trans New Guinea,,Lebold2013,p.43
sout2943-1,Tairora (from IMP/SIL),sout2943,South Tairora,omw,Papunesia,-6.35337,145.883,Nuclear Trans New Guinea,IMP/SIL Questionnaire (1978),Lean1986Vol08,p.40
sout2943-2,Tairora (Ontabura village),sout2943,South Tairora,omw,Papunesia,-6.35337,145.883,Nuclear Trans New Guinea,S.I.L word list (1976). Village: Ontabura,Lean1986Vol08,p.40
sout2949-1,Kiwai,sout2949,Southern Kiwai,kjd,Papunesia,-8.64889,143.244,Kiwaian,,Ray1912,p.340
sout2949-2,Mowata,sout2949,Southern Kiwai,kjd,Papunesia,-8.64889,143.244,Kiwaian,,Ray1912,pp.340-341
sout2949-3,Southern Kiwai (Daru dialect),sout2949,Southern Kiwai,kjd,Papunesia,-8.64889,143.244,Kiwaian,SIL Word List (1975); compiled at Daru.,Lean1986Vol12,p.86
sout3241-1,Tidung Kalabakan,sout3241,Southern Tidung,itd,Papunesia,4,117.75,Austronesian,,Lobel2016,pp.234-239
sout3241-2,Tidung Malinau,sout3241,Southern Tidung,itd,Papunesia,4,117.75,Austronesian,,Lobel2016,pp.234-239
sout3241-3,Tidung Mensalong,sout3241,Southern Tidung,itd,Papunesia,4,117.75,Austronesian,,Lobel2016,pp.234-239
sowa1245-1,Waina,sowa1245,Sowanda,sow,Papunesia,-3.28373,140.92,Border,,Smits1994,pp.210-212
sril1245-1,Upcountry Sri Lanka Malay,sril1245,Sri Lanka Malay,sci,Eurasia,6.91603,79.864,Austronesian,,Nordhoff2009,p.242
sude1239-1,Sud-Est,sude1239,Sudest,tgo,Papunesia,-11.5229,153.488,Austronesian,1 CSQ. Village: Nanhill (Griffin Point).,Lean1986Vol06,p.112
sude1239-2,Tagula: East of North Coast,sude1239,Sudest,tgo,Papunesia,-11.5229,153.488,Austronesian,,Ray1938EasternLouisiade,p.374
sude1239-3,Tagula: Griffin Point and Piron Island,sude1239,Sudest,tgo,Papunesia,-11.5229,153.488,Austronesian,,Ray1938EasternLouisiade,p.374
sude1239-4,Tagula: Juru and Pantava,sude1239,Sudest,tgo,Papunesia,-11.5229,153.488,Austronesian,,Ray1938EasternLouisiade,p.374
sude1239-5,Tagula: North-East,sude1239,Sudest,tgo,Papunesia,-11.5229,153.488,Austronesian,,Ray1938EasternLouisiade,p.374
sude1239-6,Tagula: North-West,sude1239,Sudest,tgo,Papunesia,-11.5229,153.488,Austronesian,,Ray1938EasternLouisiade,p.374
sude1239-7,Tagula: Rewa,sude1239,Sudest,tgo,Papunesia,-11.5229,153.488,Austronesian,,Ray1938EasternLouisiade,p.374
suen1241-1,Suena,suen1241,Suena,sue,Papunesia,-7.76339,147.534,Nuclear Trans New Guinea,,Smith1988,p.105
suen1241-2,Yema-Yarawe,suen1241,Suena,sue,Papunesia,-7.76339,147.534,Nuclear Trans New Guinea,,Chinnery1915,p.163
suga1249-1,Suganga,suga1249,Suganga,sug,Papunesia,-4.5071,141.2,Nuclear Trans New Guinea,,Laycock1970D14,p.1906
sugu1243-1,Dusun Talantang,sugu1243,Sugut Dusun,kzs,Papunesia,6.14235,117.176,Austronesian,,Lobel2016,pp.234-239
suki1245-1,Suki,suki1245,Suki,sui,Papunesia,-8.04783,141.842,Suki-Gogodala,1 CSQ. Village: Aewe (Ewe). ,Lean1986Vol12,p.36
suku1264-1,Sukurum,suku1264,Sukurum,zsu,Papunesia,-6.28,146.34187,Austronesian,,Smith1988,p.67
sula1248-1,Sula Fagudu,sula1248,Sula,szn,Papunesia,-2.30765,125.9656,Austronesian,,Stokhof1980Vol2,pp.77-78
sula1248-2,Sula Mangoli,sula1248,Sula,szn,Papunesia,-2.30765,125.9656,Austronesian,,Stokhof1980Vol2,p.63
sulk1246-1,Sulka,sulk1246,Sulka,sua,Papunesia,-5.03471,151.891,Sulka,IMP Questionnaire. Village: Ganai.,Lean1985Vol04,p.34
sulk1246-2,Sulka,sulk1246,Sulka,sua,Papunesia,-5.03471,151.891,Sulka,,Tharp1996,"pp.110, 122"
sulo1237-1,"Sugudnon (collected in Villafont, Sibalom, Antique, Panay)",sulo1237,Sulod,srg,Papunesia,11.2473,122.551,Austronesian,,Anonymous1961,pp.3-7
surs1246-1,"Sursurunga (Hilalon, Himau, Samo, and Poronbus villages)",surs1246,Sursurunga,sgz,Papunesia,-3.99078,152.768,Austronesian,"4 CSQs, 2 IMP. Villages: Hilalon, Himau, Samo, Poronbus.",Lean1985Vol01,p.48
susu1251-1,Susuami,susu1251,Susuami,ssu,Papunesia,-7.19275,146.561,Angan,,Smith1988,p.102
suwa1241-1,Suwawa,suwa1241,Suwawa,swu,Papunesia,0.4907,123.362,Austronesian,,Stokhof1983Vol7.1,p.15
taba1263-1,Tabaru,taba1263,Tabaru,tby,Papunesia,1.46563,127.633,North Halmahera,,Fortgens1905,p.34
tabl1243-1,Sentani-groep Tanahmerha,tabl1243,Tabla,tnm,Papunesia,-2.45368,140.396,Sentanic,,Galis1955,p.162
tabl1243-2,Tana Merah,tabl1243,Tabla,tnm,Papunesia,-2.45368,140.396,Sentanic,,Ray1912,pp.340-341
tabo1241-1,Waia,tabo1241,Tabo,knv,Papunesia,-8.09387,143.305,Tabo,SIL Word List (1974). Village: Waia.,Lean1986Vol12,p.47
tabr1243-1,Karawari,tabr1243,Tabriak,tzx,Papunesia,-4.49162,143.593,Lower Sepik-Ramu,,Laycock1971D17,pp.2412-2416
taee1237-1,Rongkong Atas,taee1237,Tae',rob,Papunesia,-2.58205,120.139,Austronesian,,Grimes1987,pp.129-135
taee1237-2,Rongkong Bawah,taee1237,Tae',rob,Papunesia,-2.58205,120.139,Austronesian,,Grimes1987,pp.129-135
taee1237-3,Toraja (Roŋkoŋ dialect),taee1237,Tae',rob,Papunesia,-2.58205,120.139,Austronesian,,Arnaud1998,pp.863-879 [word list item numbers]
taga1270-1,Tagal,taga1270,Tagalog,tgl,Papunesia,14.06,121.747,Austronesian,,Arnaud1998,pp.863-879 [word list item numbers]
taga1273-1,Murut Tagol,taga1273,Tagal Murut,mvv,Papunesia,4.42907,116.177,Austronesian,,Lobel2016,pp.234-239
tagb1258-1,Aborlan Tagbanua,tagb1258,Tagbanwa,tbw,Papunesia,9.54263,118.497,Austronesian,,Thiessen1980,pp.72-78
taia1239-1,Gapun,taia1239,Taiap,gpn,Papunesia,-4.05047,144.506,Taiap,,Zgraggen1972,pp.215-219
taia1239-2,Gapun,taia1239,Taiap,gpn,Papunesia,-4.05047,144.506,Taiap,,Laycock1971D26,p.3726
taik1255-1,Abrap (Taikat),taik1255,Taikat,aos,Papunesia,-2.9408,140.7495,Border,,Laycock1971D18,p.2476
taik1255-2,Arzo and Tami area,taik1255,Taikat,aos,Papunesia,-2.9408,140.7495,Border,,Stokhof1983Vol5.2,p.161
taik1255-3,Tami-groep Tajkat,taik1255,Taikat,aos,Papunesia,-2.9408,140.7495,Border,,Galis1955,p.164
tain1253-1,Ivori,tain1253,Tainae,ago,Papunesia,-7.40306,145.682,Angan,SIL Word List (1971). Village: Yarepa.,Lean1986Vol11,p.43
tair1256-1,Uaripi,tair1256,Tairuma,uar,Papunesia,-7.94866,145.732,Eleman,4 CSQs. Village: Uaripi.,Lean1986Vol11,p.51
tair1256-2,Uaripi,tair1256,Tairuma,uar,Papunesia,-7.94866,145.732,Eleman,,Ray1907,p.324
taje1237-1,Petapa Taje,taje1237,Taje,pee,Papunesia,-0.72583,120.078,Austronesian,,Himmelmann2001,pp.101-104
taje1237-2,Tanampedagi Taje,taje1237,Taje,pee,Papunesia,-0.72583,120.078,Austronesian,,Himmelmann2001,pp.101-104
taji1246-1,Tajio,taji1246,Tajio,tdj,Papunesia,-0.31553,120.01,Austronesian,,Himmelmann2001,pp.101-104
taki1248-1,Karkar,taki1248,Takia,tbc,Papunesia,-4.69057,145.975,Austronesian,,Ray1919,p.328
taki1248-2,Megiar,taki1248,Takia,tbc,Papunesia,-4.69057,145.975,Austronesian,3 CSQs. Village: Megiar.,LeanMadang,p.27
taki1248-3,Megiar (Melan.),taki1248,Takia,tbc,Papunesia,-4.69057,145.975,Austronesian,,Kasprus1942,pp.746-747
taki1248-4,Sarang,taki1248,Takia,tbc,Papunesia,-4.69057,145.975,Austronesian,,Ray1919,p.328
taki1248-5,Takia (Did village),taki1248,Takia,tbc,Papunesia,-4.69057,145.975,Austronesian,SIL Word List (1975). Village: Did.,LeanMadang,p.29
taki1248-6,Takia (from CSQs),taki1248,Takia,tbc,Papunesia,-4.69057,145.975,Austronesian,"6 CSQs.Villages: Wakon (2), Pain, Kurum, Kuduk, Dangsai.",LeanMadang,p.29
taku1257-1,Takuu,taku1257,Takuu,nho,Papunesia,-4.773094,157.032085,Austronesian,2 CSQs. Village: Nukutoa.,Lean1985Vol03,p.23
tala1285-1,"Beo, Talaud language",tala1285,Talaud,tld,Papunesia,4.11846,126.795,Austronesian,,Stokhof1982Vol4,pp.57-58
tala1285-2,Lirung,tala1285,Talaud,tld,Papunesia,4.11846,126.795,Austronesian,,Stokhof1982Vol4,p.40
tali1262-1,Sobojo,tali1262,Taliabu,tlv,Papunesia,-1.79516,124.869,Austronesian,,Stokhof1980Vol2,p.49
tali1262-2,Taliabu,tali1262,Taliabu,tlv,Papunesia,-1.79516,124.869,Austronesian,,Stokhof1980Vol2,p.13
tamb1254-1,Dusun Tambunan,tamb1254,Tambunan Dusun,kzt,Papunesia,5.68284,116.373,Austronesian,,Lobel2016,pp.234-239
tamb1257-1,"Tambora (from Raffles 1817, 1830)",tamb1257,Tambora,xxt,Papunesia,-8.25,118,Tambora,,Donohue2007,p.523
tamb1257-2,Tambora (from Zollinger 1850),tamb1257,Tambora,xxt,Papunesia,-8.25,118,Tambora,,Donohue2007,p.523
tami1290-1,Tami,tami1290,Tami,tmy,Papunesia,-6.70017,147.732,Austronesian,1 CSQ. Village: Tamigudu.,LeanMorobe,p.58
tami1290-2,Tami,tami1290,Tami,tmy,Papunesia,-6.70017,147.732,Austronesian,,Smith1988,p.63
tami1290-3,Tami,tami1290,Tami,tmy,Papunesia,-6.70017,147.732,Austronesian,,Ray1919,p.327
tamn1235-1,Citak (Tiau village),tamn1235,Tamnim Citak,tml,Papunesia,-5.57962,139.233,Nuclear Trans New Guinea,,Kruidhof1979,p.1
tamp1254-1,Lobu Tampios,tamp1254,Tampias Lobu,low,Papunesia,5.72467,116.789,Austronesian,,Lobel2016,pp.234-239
tana1288-1,Sumèri,tana1288,Tanahmerah,tcm,Papunesia,-2.5523,133.18,Tanahmerah,,Galis1960,p.139
tand1253-1,Tandia,tand1253,Tandia,tni,Papunesia,-2.84228,134.532,Austronesian,,Ray1912,pp.340-341
tand1253-2,Tandia,tand1253,Tandia,tni,Papunesia,-2.84228,134.532,Austronesian,,Galis1955,p.140
tang1348-1,Tangga,tang1348,Tangga,tgg,Papunesia,-4.08824,153.611,Austronesian,,Maurer1966,p.79
tang1348-2,Tangga (Anir dialect),tang1348,Tangga,tgg,Papunesia,-4.08824,153.611,Austronesian,"2 IMP. Villages: Pikan, Banakin (Babase Is.)",Lean1985Vol01,p.53
tang1348-3,Tangga (Tanga dialect),tang1348,Tangga,tgg,Papunesia,-4.08824,153.611,Austronesian,"4 CSQs. Villages: Amfa, Ambab, Kamunaseu, Sunkin. (All Boang Is.)",Lean1985Vol01,p.53
tang1355-1,Tanggum,tang1355,Tanggu,tgu,Papunesia,-4.4621,144.916,Lower Sepik-Ramu,,Capell1951,p.143
tang1355-2,Tangu,tang1355,Tanggu,tgu,Papunesia,-4.4621,144.916,Lower Sepik-Ramu,,Zgraggen1972,pp.215-219
tang1355-3,Tangu (Amuk village),tang1355,Tanggu,tgu,Papunesia,-4.4621,144.916,Lower Sepik-Ramu,1 CSQ. Village: Amuk.,LeanMadang,p.11
tang1355-4,Tangu (Duapmang village),tang1355,Tanggu,tgu,Papunesia,-4.4621,144.916,Lower Sepik-Ramu,SIL Word List (1975). Village: Duapmang.,LeanMadang,pp.10-11
tang1356-1,Tanguat,tang1356,Tanguat,tbs,Papunesia,-4.57282,144.927,Lower Sepik-Ramu,,Zgraggen1972,pp.215-219
tano1246-1,Tanosy,tano1246,Tanosy Malagasy,txy,Africa,-24.9186,47.1357,Austronesian,,Jully1901,passim
tape1242-1,Tapei (Awim village),tape1242,Tapei,afp,Papunesia,-4.77763,143.337,Arafundi,,Kassell2017,pp.52-53
tape1242-2,Tapei (Imboin-Awim villages),tape1242,Tapei,afp,Papunesia,-4.77763,143.337,Arafundi,,Kassell2017,pp.52-53
tarp1240-1,Sufrai,tarp1240,Tarpia,tpf,Papunesia,-2.322279,140.115497,Austronesian,,Galis1955,p.161
tarp1240-2,Tarfia,tarp1240,Tarpia,tpf,Papunesia,-2.322279,140.115497,Austronesian,,Ray1912,pp.340-341
tata1257-1,Tatana,tata1257,Tatana,txx,Papunesia,5.49808,115.553,Austronesian,,Lobel2016,pp.234-239
